5964,7026c5964,7026
> ID:9, Address:0, Data:4034, Time:8524
> ID:11, Address:0, Data:9, Time:8525
> ID:10, Address:0, Data:1, Time:8526
> ID:11, Address:0, Data:10, Time:8527
> ID:10, Address:0, Data:1, Time:8528
> ID:11, Address:0, Data:19, Time:8529
> ID:10, Address:0, Data:2, Time:8530
> ID:11, Address:0, Data:27, Time:8531
> ID:10, Address:0, Data:2, Time:8532
> ID:11, Address:0, Data:29, Time:8533
> ID:10, Address:0, Data:1, Time:8534
> ID:11, Address:0, Data:63, Time:8535
> ID:10, Address:0, Data:2, Time:8536
> ID:11, Address:0, Data:67, Time:8537
> ID:10, Address:0, Data:2, Time:8538
> ID:11, Address:0, Data:73, Time:8539
> ID:10, Address:0, Data:2, Time:8540
> ID:11, Address:0, Data:84, Time:8541
> ID:10, Address:0, Data:2, Time:8542
> ID:11, Address:0, Data:93, Time:8543
> ID:10, Address:0, Data:2, Time:8544
> ID:11, Address:0, Data:94, Time:8545
> ID:10, Address:0, Data:2, Time:8546
> ID:11, Address:0, Data:96, Time:8547
> ID:10, Address:0, Data:2, Time:8548
> ID:11, Address:0, Data:98, Time:8549
> ID:10, Address:0, Data:2, Time:8550
> ID:11, Address:0, Data:101, Time:8551
> ID:10, Address:0, Data:1, Time:8552
> ID:11, Address:0, Data:105, Time:8553
> ID:10, Address:0, Data:2, Time:8554
> ID:11, Address:0, Data:128, Time:8555
> ID:10, Address:0, Data:2, Time:8556
> ID:11, Address:0, Data:145, Time:8557
> ID:10, Address:0, Data:1, Time:8558
> ID:11, Address:0, Data:158, Time:8559
> ID:10, Address:0, Data:2, Time:8560
> ID:11, Address:0, Data:183, Time:8561
> ID:10, Address:0, Data:2, Time:8562
> ID:11, Address:0, Data:187, Time:8563
> ID:10, Address:0, Data:2, Time:8564
> ID:11, Address:0, Data:233, Time:8565
> ID:10, Address:0, Data:2, Time:8566
> ID:11, Address:0, Data:254, Time:8567
> ID:10, Address:0, Data:2, Time:8568
> ID:8, Address:0, Data:4034, Time:8569
> ID:9, Address:0, Data:4037, Time:8570
> ID:11, Address:0, Data:29, Time:8571
> ID:10, Address:0, Data:1, Time:8572
> ID:11, Address:0, Data:101, Time:8573
> ID:10, Address:0, Data:1, Time:8574
> ID:11, Address:0, Data:171, Time:8575
> ID:10, Address:0, Data:2, Time:8576
> ID:8, Address:0, Data:4037, Time:8577
> ID:9, Address:0, Data:4039, Time:8578
> ID:11, Address:0, Data:19, Time:8579
> ID:10, Address:0, Data:2, Time:8580
> ID:11, Address:0, Data:29, Time:8581
> ID:10, Address:0, Data:1, Time:8582
> ID:8, Address:0, Data:4039, Time:8583
> ID:9, Address:0, Data:4088, Time:8584
> ID:11, Address:0, Data:3, Time:8585
> ID:10, Address:0, Data:2, Time:8586
> ID:11, Address:0, Data:5, Time:8587
> ID:10, Address:0, Data:2, Time:8588
> ID:11, Address:0, Data:10, Time:8589
> ID:10, Address:0, Data:1, Time:8590
> ID:11, Address:0, Data:12, Time:8591
> ID:10, Address:0, Data:2, Time:8592
> ID:11, Address:0, Data:17, Time:8593
> ID:10, Address:0, Data:2, Time:8594
> ID:11, Address:0, Data:19, Time:8595
> ID:10, Address:0, Data:2, Time:8596
> ID:11, Address:0, Data:21, Time:8597
> ID:10, Address:0, Data:2, Time:8598
> ID:11, Address:0, Data:29, Time:8599
> ID:10, Address:0, Data:1, Time:8600
> ID:11, Address:0, Data:45, Time:8601
> ID:10, Address:0, Data:2, Time:8602
> ID:11, Address:0, Data:68, Time:8603
> ID:10, Address:0, Data:2, Time:8604
> ID:11, Address:0, Data:69, Time:8605
> ID:10, Address:0, Data:1, Time:8606
> ID:11, Address:0, Data:72, Time:8607
> ID:10, Address:0, Data:2, Time:8608
> ID:11, Address:0, Data:75, Time:8609
> ID:10, Address:0, Data:2, Time:8610
> ID:11, Address:0, Data:79, Time:8611
> ID:10, Address:0, Data:2, Time:8612
> ID:11, Address:0, Data:81, Time:8613
> ID:10, Address:0, Data:2, Time:8614
> ID:11, Address:0, Data:82, Time:8615
> ID:10, Address:0, Data:2, Time:8616
> ID:11, Address:0, Data:84, Time:8617
> ID:10, Address:0, Data:2, Time:8618
> ID:11, Address:0, Data:89, Time:8619
> ID:10, Address:0, Data:2, Time:8620
> ID:11, Address:0, Data:93, Time:8621
> ID:10, Address:0, Data:2, Time:8622
> ID:11, Address:0, Data:96, Time:8623
> ID:10, Address:0, Data:2, Time:8624
> ID:11, Address:0, Data:98, Time:8625
> ID:10, Address:0, Data:2, Time:8626
> ID:11, Address:0, Data:101, Time:8627
> ID:10, Address:0, Data:1, Time:8628
> ID:11, Address:0, Data:105, Time:8629
> ID:10, Address:0, Data:2, Time:8630
> ID:11, Address:0, Data:116, Time:8631
> ID:10, Address:0, Data:2, Time:8632
> ID:11, Address:0, Data:117, Time:8633
> ID:10, Address:0, Data:1, Time:8634
> ID:11, Address:0, Data:120, Time:8635
> ID:10, Address:0, Data:2, Time:8636
> ID:11, Address:0, Data:133, Time:8637
> ID:10, Address:0, Data:2, Time:8638
> ID:11, Address:0, Data:135, Time:8639
> ID:10, Address:0, Data:2, Time:8640
> ID:11, Address:0, Data:142, Time:8641
> ID:10, Address:0, Data:1, Time:8642
> ID:11, Address:0, Data:145, Time:8643
> ID:10, Address:0, Data:1, Time:8644
> ID:11, Address:0, Data:154, Time:8645
> ID:10, Address:0, Data:2, Time:8646
> ID:11, Address:0, Data:155, Time:8647
> ID:10, Address:0, Data:2, Time:8648
> ID:11, Address:0, Data:159, Time:8649
> ID:10, Address:0, Data:2, Time:8650
> ID:11, Address:0, Data:162, Time:8651
> ID:10, Address:0, Data:1, Time:8652
> ID:11, Address:0, Data:181, Time:8653
> ID:10, Address:0, Data:2, Time:8654
> ID:11, Address:0, Data:183, Time:8655
> ID:10, Address:0, Data:2, Time:8656
> ID:11, Address:0, Data:189, Time:8657
> ID:10, Address:0, Data:2, Time:8658
> ID:11, Address:0, Data:202, Time:8659
> ID:10, Address:0, Data:3, Time:8660
> ID:11, Address:0, Data:204, Time:8661
> ID:10, Address:0, Data:2, Time:8662
> ID:11, Address:0, Data:214, Time:8663
> ID:10, Address:0, Data:2, Time:8664
> ID:11, Address:0, Data:215, Time:8665
> ID:10, Address:0, Data:2, Time:8666
> ID:11, Address:0, Data:216, Time:8667
> ID:10, Address:0, Data:2, Time:8668
> ID:11, Address:0, Data:221, Time:8669
> ID:10, Address:0, Data:1, Time:8670
> ID:11, Address:0, Data:231, Time:8671
> ID:10, Address:0, Data:2, Time:8672
> ID:11, Address:0, Data:237, Time:8673
> ID:10, Address:0, Data:2, Time:8674
> ID:11, Address:0, Data:240, Time:8675
> ID:10, Address:0, Data:1, Time:8676
> ID:11, Address:0, Data:247, Time:8677
> ID:10, Address:0, Data:2, Time:8678
> ID:11, Address:0, Data:250, Time:8679
> ID:10, Address:0, Data:1, Time:8680
> ID:11, Address:0, Data:251, Time:8681
> ID:10, Address:0, Data:2, Time:8682
> ID:8, Address:0, Data:4088, Time:8683
> ID:9, Address:0, Data:4096, Time:8684
> ID:11, Address:0, Data:52, Time:8685
> ID:10, Address:0, Data:2, Time:8686
> ID:11, Address:0, Data:59, Time:8687
> ID:10, Address:0, Data:2, Time:8688
> ID:11, Address:0, Data:71, Time:8689
> ID:10, Address:0, Data:2, Time:8690
> ID:11, Address:0, Data:87, Time:8691
> ID:10, Address:0, Data:1, Time:8692
> ID:11, Address:0, Data:101, Time:8693
> ID:10, Address:0, Data:1, Time:8694
> ID:11, Address:0, Data:113, Time:8695
> ID:10, Address:0, Data:2, Time:8696
> ID:11, Address:0, Data:219, Time:8697
> ID:10, Address:0, Data:2, Time:8698
> ID:11, Address:0, Data:233, Time:8699
> ID:10, Address:0, Data:2, Time:8700
> ID:13, Address:3, Data:23, Time:8701
> ID:8, Address:0, Data:0, Time:8702
> ID:9, Address:0, Data:5, Time:8703
> ID:11, Address:0, Data:45, Time:8704
8707,8709c8707,8709
< ID:11, Address:0, Data:221, Time:8706
< ID:10, Address:0, Data:1, Time:8707
< ID:11, Address:0, Data:231, Time:8708
---
> ID:11, Address:0, Data:93, Time:8706
> ID:10, Address:0, Data:2, Time:8707
> ID:11, Address:0, Data:204, Time:8708
8711c8711
< ID:11, Address:0, Data:237, Time:8710
---
> ID:11, Address:0, Data:207, Time:8710
8713,8719c8713,8719
< ID:11, Address:0, Data:240, Time:8712
< ID:10, Address:0, Data:1, Time:8713
< ID:11, Address:0, Data:247, Time:8714
< ID:10, Address:0, Data:2, Time:8715
< ID:11, Address:0, Data:250, Time:8716
< ID:10, Address:0, Data:1, Time:8717
< ID:11, Address:0, Data:251, Time:8718
---
> ID:11, Address:0, Data:232, Time:8712
> ID:10, Address:0, Data:3, Time:8713
> ID:8, Address:0, Data:128, Time:8714
> ID:9, Address:0, Data:134, Time:8715
> ID:11, Address:0, Data:1, Time:8716
> ID:10, Address:0, Data:2, Time:8717
> ID:11, Address:0, Data:5, Time:8718
8721,8723c8721,8723
< ID:8, Address:0, Data:4088, Time:8720
< ID:9, Address:0, Data:4096, Time:8721
< ID:11, Address:0, Data:52, Time:8722
---
> ID:11, Address:0, Data:96, Time:8720
> ID:10, Address:0, Data:2, Time:8721
> ID:11, Address:0, Data:152, Time:8722
8725c8725
< ID:11, Address:0, Data:59, Time:8724
---
> ID:11, Address:0, Data:170, Time:8724
8727c8727
< ID:11, Address:0, Data:71, Time:8726
---
> ID:11, Address:0, Data:214, Time:8726
8729,8733c8729,8733
< ID:11, Address:0, Data:87, Time:8728
< ID:10, Address:0, Data:1, Time:8729
< ID:11, Address:0, Data:101, Time:8730
< ID:10, Address:0, Data:1, Time:8731
< ID:11, Address:0, Data:113, Time:8732
---
> ID:8, Address:0, Data:332, Time:8728
> ID:9, Address:0, Data:335, Time:8729
> ID:11, Address:0, Data:12, Time:8730
> ID:10, Address:0, Data:2, Time:8731
> ID:11, Address:0, Data:105, Time:8732
8735,8894c8735,8899
< ID:11, Address:0, Data:219, Time:8734
< ID:10, Address:0, Data:2, Time:8735
< ID:11, Address:0, Data:233, Time:8736
< ID:10, Address:0, Data:2, Time:8737
< ID:13, Address:3, Data:22, Time:8738
< ID:8, Address:0, Data:0, Time:8739
< ID:9, Address:0, Data:5, Time:8740
< ID:11, Address:0, Data:45, Time:8741
< ID:10, Address:0, Data:2, Time:8742
< ID:11, Address:0, Data:93, Time:8743
< ID:10, Address:0, Data:2, Time:8744
< ID:11, Address:0, Data:204, Time:8745
< ID:10, Address:0, Data:2, Time:8746
< ID:11, Address:0, Data:207, Time:8747
< ID:10, Address:0, Data:2, Time:8748
< ID:11, Address:0, Data:232, Time:8749
< ID:10, Address:0, Data:2, Time:8750
< ID:8, Address:0, Data:128, Time:8751
< ID:9, Address:0, Data:134, Time:8752
< ID:11, Address:0, Data:1, Time:8753
< ID:10, Address:0, Data:2, Time:8754
< ID:11, Address:0, Data:5, Time:8755
< ID:10, Address:0, Data:2, Time:8756
< ID:11, Address:0, Data:96, Time:8757
< ID:10, Address:0, Data:2, Time:8758
< ID:11, Address:0, Data:152, Time:8759
< ID:10, Address:0, Data:2, Time:8760
< ID:11, Address:0, Data:170, Time:8761
< ID:10, Address:0, Data:2, Time:8762
< ID:11, Address:0, Data:214, Time:8763
< ID:10, Address:0, Data:2, Time:8764
< ID:8, Address:0, Data:332, Time:8765
< ID:9, Address:0, Data:335, Time:8766
< ID:11, Address:0, Data:12, Time:8767
< ID:10, Address:0, Data:2, Time:8768
< ID:11, Address:0, Data:105, Time:8769
< ID:10, Address:0, Data:2, Time:8770
< ID:11, Address:0, Data:106, Time:8771
< ID:10, Address:0, Data:3, Time:8772
< ID:8, Address:0, Data:493, Time:8773
< ID:9, Address:0, Data:495, Time:8774
< ID:11, Address:0, Data:45, Time:8775
< ID:10, Address:0, Data:2, Time:8776
< ID:11, Address:0, Data:183, Time:8777
< ID:10, Address:0, Data:2, Time:8778
< ID:8, Address:0, Data:669, Time:8779
< ID:9, Address:0, Data:670, Time:8780
< ID:11, Address:0, Data:63, Time:8781
< ID:10, Address:0, Data:2, Time:8782
< ID:8, Address:0, Data:747, Time:8783
< ID:9, Address:0, Data:748, Time:8784
< ID:11, Address:0, Data:170, Time:8785
< ID:10, Address:0, Data:2, Time:8786
< ID:8, Address:0, Data:1028, Time:8787
< ID:9, Address:0, Data:1030, Time:8788
< ID:11, Address:0, Data:51, Time:8789
< ID:10, Address:0, Data:2, Time:8790
< ID:11, Address:0, Data:155, Time:8791
< ID:10, Address:0, Data:2, Time:8792
< ID:8, Address:0, Data:1437, Time:8793
< ID:9, Address:0, Data:1440, Time:8794
< ID:11, Address:0, Data:45, Time:8795
< ID:10, Address:0, Data:2, Time:8796
< ID:11, Address:0, Data:116, Time:8797
< ID:10, Address:0, Data:2, Time:8798
< ID:11, Address:0, Data:214, Time:8799
< ID:10, Address:0, Data:2, Time:8800
< ID:8, Address:0, Data:1942, Time:8801
< ID:9, Address:0, Data:1943, Time:8802
< ID:11, Address:0, Data:19, Time:8803
< ID:10, Address:0, Data:2, Time:8804
< ID:8, Address:0, Data:2064, Time:8805
< ID:9, Address:0, Data:2070, Time:8806
< ID:11, Address:0, Data:14, Time:8807
< ID:10, Address:0, Data:3, Time:8808
< ID:11, Address:0, Data:45, Time:8809
< ID:10, Address:0, Data:2, Time:8810
< ID:11, Address:0, Data:63, Time:8811
< ID:10, Address:0, Data:2, Time:8812
< ID:11, Address:0, Data:96, Time:8813
< ID:10, Address:0, Data:2, Time:8814
< ID:11, Address:0, Data:206, Time:8815
< ID:10, Address:0, Data:2, Time:8816
< ID:11, Address:0, Data:214, Time:8817
< ID:10, Address:0, Data:2, Time:8818
< ID:8, Address:0, Data:2240, Time:8819
< ID:9, Address:0, Data:2241, Time:8820
< ID:11, Address:0, Data:183, Time:8821
< ID:10, Address:0, Data:2, Time:8822
< ID:8, Address:0, Data:2292, Time:8823
< ID:9, Address:0, Data:2295, Time:8824
< ID:11, Address:0, Data:68, Time:8825
< ID:10, Address:0, Data:2, Time:8826
< ID:11, Address:0, Data:207, Time:8827
< ID:10, Address:0, Data:2, Time:8828
< ID:11, Address:0, Data:247, Time:8829
< ID:10, Address:0, Data:2, Time:8830
< ID:8, Address:0, Data:2343, Time:8831
< ID:9, Address:0, Data:2345, Time:8832
< ID:11, Address:0, Data:45, Time:8833
< ID:10, Address:0, Data:2, Time:8834
< ID:11, Address:0, Data:51, Time:8835
< ID:10, Address:0, Data:2, Time:8836
< ID:8, Address:0, Data:2597, Time:8837
< ID:9, Address:0, Data:2598, Time:8838
< ID:11, Address:0, Data:116, Time:8839
< ID:10, Address:0, Data:2, Time:8840
< ID:8, Address:0, Data:2861, Time:8841
< ID:9, Address:0, Data:2863, Time:8842
< ID:11, Address:0, Data:75, Time:8843
< ID:10, Address:0, Data:2, Time:8844
< ID:11, Address:0, Data:115, Time:8845
< ID:10, Address:0, Data:2, Time:8846
< ID:8, Address:0, Data:2868, Time:8847
< ID:9, Address:0, Data:2877, Time:8848
< ID:11, Address:0, Data:45, Time:8849
< ID:10, Address:0, Data:2, Time:8850
< ID:11, Address:0, Data:81, Time:8851
< ID:10, Address:0, Data:2, Time:8852
< ID:11, Address:0, Data:94, Time:8853
< ID:10, Address:0, Data:2, Time:8854
< ID:11, Address:0, Data:96, Time:8855
< ID:10, Address:0, Data:2, Time:8856
< ID:11, Address:0, Data:98, Time:8857
< ID:10, Address:0, Data:2, Time:8858
< ID:11, Address:0, Data:105, Time:8859
< ID:10, Address:0, Data:2, Time:8860
< ID:11, Address:0, Data:107, Time:8861
< ID:10, Address:0, Data:2, Time:8862
< ID:11, Address:0, Data:159, Time:8863
< ID:10, Address:0, Data:2, Time:8864
< ID:11, Address:0, Data:191, Time:8865
< ID:10, Address:0, Data:2, Time:8866
< ID:8, Address:0, Data:3158, Time:8867
< ID:9, Address:0, Data:3159, Time:8868
< ID:11, Address:0, Data:112, Time:8869
< ID:10, Address:0, Data:2, Time:8870
< ID:8, Address:0, Data:3159, Time:8871
< ID:9, Address:0, Data:3160, Time:8872
< ID:11, Address:0, Data:183, Time:8873
< ID:10, Address:0, Data:2, Time:8874
< ID:8, Address:0, Data:3254, Time:8875
< ID:9, Address:0, Data:3256, Time:8876
< ID:11, Address:0, Data:206, Time:8877
< ID:10, Address:0, Data:2, Time:8878
< ID:11, Address:0, Data:254, Time:8879
< ID:10, Address:0, Data:2, Time:8880
< ID:8, Address:0, Data:3755, Time:8881
< ID:9, Address:0, Data:3756, Time:8882
< ID:11, Address:0, Data:11, Time:8883
< ID:10, Address:0, Data:2, Time:8884
< ID:8, Address:0, Data:3882, Time:8885
< ID:9, Address:0, Data:3883, Time:8886
< ID:11, Address:0, Data:17, Time:8887
< ID:10, Address:0, Data:2, Time:8888
< ID:8, Address:0, Data:3940, Time:8889
< ID:9, Address:0, Data:3941, Time:8890
< ID:11, Address:0, Data:214, Time:8891
< ID:10, Address:0, Data:2, Time:8892
< ID:13, Address:4, Data:0, Time:8893
---
> ID:11, Address:0, Data:106, Time:8734
> ID:10, Address:0, Data:3, Time:8735
> ID:8, Address:0, Data:493, Time:8736
> ID:9, Address:0, Data:495, Time:8737
> ID:11, Address:0, Data:45, Time:8738
> ID:10, Address:0, Data:2, Time:8739
> ID:11, Address:0, Data:183, Time:8740
> ID:10, Address:0, Data:2, Time:8741
> ID:8, Address:0, Data:669, Time:8742
> ID:9, Address:0, Data:670, Time:8743
> ID:11, Address:0, Data:63, Time:8744
> ID:10, Address:0, Data:2, Time:8745
> ID:8, Address:0, Data:747, Time:8746
> ID:9, Address:0, Data:748, Time:8747
> ID:11, Address:0, Data:170, Time:8748
> ID:10, Address:0, Data:2, Time:8749
> ID:8, Address:0, Data:1028, Time:8750
> ID:9, Address:0, Data:1030, Time:8751
> ID:11, Address:0, Data:51, Time:8752
> ID:10, Address:0, Data:2, Time:8753
> ID:11, Address:0, Data:155, Time:8754
> ID:10, Address:0, Data:2, Time:8755
> ID:8, Address:0, Data:1437, Time:8756
> ID:9, Address:0, Data:1440, Time:8757
> ID:11, Address:0, Data:45, Time:8758
> ID:10, Address:0, Data:2, Time:8759
> ID:11, Address:0, Data:116, Time:8760
> ID:10, Address:0, Data:2, Time:8761
> ID:11, Address:0, Data:214, Time:8762
> ID:10, Address:0, Data:2, Time:8763
> ID:8, Address:0, Data:1942, Time:8764
> ID:9, Address:0, Data:1943, Time:8765
> ID:11, Address:0, Data:19, Time:8766
> ID:10, Address:0, Data:2, Time:8767
> ID:8, Address:0, Data:2064, Time:8768
> ID:9, Address:0, Data:2070, Time:8769
> ID:11, Address:0, Data:14, Time:8770
> ID:10, Address:0, Data:3, Time:8771
> ID:11, Address:0, Data:45, Time:8772
> ID:10, Address:0, Data:2, Time:8773
> ID:11, Address:0, Data:63, Time:8774
> ID:10, Address:0, Data:2, Time:8775
> ID:11, Address:0, Data:96, Time:8776
> ID:10, Address:0, Data:2, Time:8777
> ID:11, Address:0, Data:206, Time:8778
> ID:10, Address:0, Data:2, Time:8779
> ID:11, Address:0, Data:214, Time:8780
> ID:10, Address:0, Data:2, Time:8781
> ID:8, Address:0, Data:2240, Time:8782
> ID:9, Address:0, Data:2241, Time:8783
> ID:11, Address:0, Data:183, Time:8784
> ID:10, Address:0, Data:2, Time:8785
> ID:8, Address:0, Data:2292, Time:8786
> ID:9, Address:0, Data:2295, Time:8787
> ID:11, Address:0, Data:68, Time:8788
> ID:10, Address:0, Data:2, Time:8789
> ID:11, Address:0, Data:207, Time:8790
> ID:10, Address:0, Data:2, Time:8791
> ID:11, Address:0, Data:247, Time:8792
> ID:10, Address:0, Data:2, Time:8793
> ID:8, Address:0, Data:2343, Time:8794
> ID:9, Address:0, Data:2345, Time:8795
> ID:11, Address:0, Data:45, Time:8796
> ID:10, Address:0, Data:2, Time:8797
> ID:11, Address:0, Data:51, Time:8798
> ID:10, Address:0, Data:2, Time:8799
> ID:8, Address:0, Data:2597, Time:8800
> ID:9, Address:0, Data:2598, Time:8801
> ID:11, Address:0, Data:116, Time:8802
> ID:10, Address:0, Data:2, Time:8803
> ID:8, Address:0, Data:2861, Time:8804
> ID:9, Address:0, Data:2863, Time:8805
> ID:11, Address:0, Data:75, Time:8806
> ID:10, Address:0, Data:2, Time:8807
> ID:11, Address:0, Data:115, Time:8808
> ID:10, Address:0, Data:2, Time:8809
> ID:8, Address:0, Data:2868, Time:8810
> ID:9, Address:0, Data:2877, Time:8811
> ID:11, Address:0, Data:45, Time:8812
> ID:10, Address:0, Data:2, Time:8813
> ID:11, Address:0, Data:81, Time:8814
> ID:10, Address:0, Data:2, Time:8815
> ID:11, Address:0, Data:94, Time:8816
> ID:10, Address:0, Data:2, Time:8817
> ID:11, Address:0, Data:96, Time:8818
> ID:10, Address:0, Data:2, Time:8819
> ID:11, Address:0, Data:98, Time:8820
> ID:10, Address:0, Data:2, Time:8821
> ID:11, Address:0, Data:105, Time:8822
> ID:10, Address:0, Data:2, Time:8823
> ID:11, Address:0, Data:107, Time:8824
> ID:10, Address:0, Data:2, Time:8825
> ID:11, Address:0, Data:159, Time:8826
> ID:10, Address:0, Data:2, Time:8827
> ID:11, Address:0, Data:191, Time:8828
> ID:10, Address:0, Data:2, Time:8829
> ID:8, Address:0, Data:3158, Time:8830
> ID:9, Address:0, Data:3159, Time:8831
> ID:11, Address:0, Data:112, Time:8832
> ID:10, Address:0, Data:2, Time:8833
> ID:8, Address:0, Data:3159, Time:8834
> ID:9, Address:0, Data:3160, Time:8835
> ID:11, Address:0, Data:183, Time:8836
> ID:10, Address:0, Data:2, Time:8837
> ID:8, Address:0, Data:3254, Time:8838
> ID:9, Address:0, Data:3256, Time:8839
> ID:11, Address:0, Data:206, Time:8840
> ID:10, Address:0, Data:2, Time:8841
> ID:11, Address:0, Data:254, Time:8842
> ID:10, Address:0, Data:2, Time:8843
> ID:8, Address:0, Data:3755, Time:8844
> ID:9, Address:0, Data:3756, Time:8845
> ID:11, Address:0, Data:11, Time:8846
> ID:10, Address:0, Data:2, Time:8847
> ID:8, Address:0, Data:3805, Time:8848
> ID:9, Address:0, Data:3825, Time:8849
> ID:11, Address:0, Data:0, Time:8850
> ID:10, Address:0, Data:3, Time:8851
> ID:11, Address:0, Data:8, Time:8852
> ID:10, Address:0, Data:1, Time:8853
> ID:11, Address:0, Data:9, Time:8854
> ID:10, Address:0, Data:1, Time:8855
> ID:11, Address:0, Data:10, Time:8856
> ID:10, Address:0, Data:1, Time:8857
> ID:11, Address:0, Data:26, Time:8858
> ID:10, Address:0, Data:2, Time:8859
> ID:11, Address:0, Data:29, Time:8860
> ID:10, Address:0, Data:1, Time:8861
> ID:11, Address:0, Data:31, Time:8862
> ID:10, Address:0, Data:1, Time:8863
> ID:11, Address:0, Data:87, Time:8864
> ID:10, Address:0, Data:1, Time:8865
> ID:11, Address:0, Data:98, Time:8866
> ID:10, Address:0, Data:2, Time:8867
> ID:11, Address:0, Data:105, Time:8868
> ID:10, Address:0, Data:2, Time:8869
> ID:11, Address:0, Data:126, Time:8870
